"","Site","Type","Mn","Co","Cu","Sr","Ba","La","Pb"
"215","BH","test",2.22300243921041,1.12024479554637,2.23656245185336,3.30906564363516,1.13672056715641,0.214843848047698,0.898725181589494
"216","BH","test",3.01771347952561,1.33122478102073,2.19667350048806,3.60602647465534,1.610127613076,0.409933123331295,1.09377178149873
"217","BH","train",2.66539335027971,1.02489596010748,2.14866433998224,3.42183910602559,0.996949248495381,0.198657086954423,1.00432137378264
"218","BH","train",2.50238614687417,0.429752280002408,1.93831954334216,3.42769866012782,0.535294120042771,0.100370545117563,0.161368002234975
"219","BH","train",2.073241647612,1.00817418400643,1.62654565902713,3.09583859086983,0.90036712865647,0.130333768495006,0.699837725867246
"220","SATPB","train",2.14466759423118,1.26693691115917,2.93978374226548,2.59794735444638,1.80071707828239,0.462397997898956,1.17983892802319
"221","SATPB","train",1.7718813201901,1.13861843389949,1.81144094367416,2.97135471984717,1.18440748541232,0.212187604403958,0.979548374704095
"222","SATPB","train",1.74028371968188,1.1476763242411,1.46731206298055,3.01950677208738,1.1296898921993,0.176091259055681,0.956648579205203
"223","SATPB","train",1.74130920889957,1.2417954312952,1.66707920546422,2.98738021552887,1.21218760440396,0.198657086954423,1.4320066872696
"224","SATPB","train",2.3964783222021,1.25261034056737,2.19345854260921,3.17727382384468,1.56466606425209,0.290034611362518,1.40823996531185
"225","SATPB","train",1.71591981743358,1.12417805547468,1.69556922703619,3.07029651819777,1.03782475058834,0.130333768495006,0.7481880270062
"226","SATPB","train",1.79574102086924,1.20790353038605,2.01632285401379,3.01481444908705,1.3059958827708,0.27415784926368,0.954242509439325
"227","SATPB","train",1.73503970503372,1.06929801211553,2.09317644969625,2.88832554512105,1.25358028956218,0.232996110392154,0.862131379313037
"228","SATPB","test",2.03398636523961,1.21774707326279,2.15014216184856,3.08908518085666,1.53643217582201,0.313867220369153,0.992995098431341
"229","SATPB","train",1.92225822343297,1.13640344813399,1.80733203929119,2.92440335247664,0.999130541287371,0.14921911265538,0.718501688867274
"230","SATPB","train",1.97132224524281,1.2464985807958,2.17877557204541,3.02129682534371,1.53262700122889,0.2405492482826,0.996073654485275
"231","SATPB","train",1.86893817833291,0.770852011642144,1.65485009056139,3.10189479140662,0.606381365110605,0.0934216851622351,0.330413773349191
"232","SATPB","train",1.67960957177976,0.225309281725863,0.82865989653532,3.26626933705063,0.298853076409707,0.0293837776852097,0.307496037913213
"233","SATPB","train",1.9293167267535,1.03582982525283,2.19501356287583,3.23684196682392,0.9804578922761,0.214843848047698,0.773054693364263
"234","SATPB","train",1.86981820797933,1.03502928220237,2.0139321207112,3.25680671192442,1.02077548819356,0.296665190261531,0.677606952720493
"235","SATPB","train",1.97197127639976,0.649334858712142,1.76656155263753,3.04115573262971,0.57978359661681,0.0791812460476248,0.376576957056512
"236","SATPB","train",2.07736790528416,1.13703745478951,1.95269559958692,3.15757764052073,1.18554215485438,0.167317334748176,0.761175813155731
"237","SATPB","train",2.1542413301673,0.79657433321043,1.98013977774575,3.26318615741371,0.745855195173729,0.123851640967086,0.434568904034199
"238","SATPB","test",2.15745676813423,0.829946695941636,2.27531135454181,3.24990977266757,0.894869656745253,0.267171728403014,0.733999286538387
"239","SATPB","train",2.14844840352338,1.11159852488039,2.48271640914123,2.92689268451727,1.38219721037745,0.328379603438738,0.918554530550273
"240","CHR","train",1.37882653244409,0.924067257243995,0.233706654286382,2.42884124407416,0.251151343175355,0.0911391538257549,0.623766000133931
"241","CHR","train",2.64394591274807,0.589122650205851,1.67694862560214,3.43691215216603,0.722123655881506,0.222456336679247,0.85769425778655
"242","CHR","train",2.92745967683313,1.31675011624582,1.80410534194859,4.58190059363058,1.92151376357933,0.255417245808496,0.9467518445071
"243","CHR","test",3.48246288118656,1.1926399226206,2.31962523588228,4.2666317925751,1.97336064696161,0.675044735955893,1.4312286292981
"244","CHR","train",2.8665095110281,1.3656620421913,1.37946324952097,3.38632009213737,1.24472973893758,0.213384924916388,0.454250155300345
"245","CHR","train",2.97375283394402,1.0969690730416,1.80410534194859,2.92158462538651,0.664397498607467,0.135895575564019,0.82648945315066
"246","CHR","test",3.04098425635361,1.7043890557965,1.9224321972552,4.25714837129628,0.984153614351769,0.0784568180532926,1.56831321779687
"247","CHR","train",1.91412145695129,0.568541983711714,1.80410534194859,3.06368335607879,0.767615900258868,0.104145550554008,1.05140723383539
"248","CHR","train",3.05321950862785,2.02743686569292,2.46838839441153,3.68671489089317,1.47315254407113,0.811078768896435,1.30753668426307
"249","CHR","test",2.7391988805203,0.96138786808103,1.45149169050928,3.48728035383089,0.587037117743456,0.182100659893949,0.510209777089308
"250","CHR","train",3.07815713123804,0.749094445708585,1.80410534194859,3.68524938158231,1.01816353861619,0.381078963242833,0.9467518445071
"251","CHR","train",2.6388205920658,1.40519092222564,1.57705153763875,3.28809869475692,0.858988100342695,0.0417084208914361,0.972128751978014
"252","CHR","train",3.02608190308705,1.29672221508589,1.53043663792055,3.9361018370418,1.29591439664784,0.250395603057116,0.184719815150271
"253","CHR","test",1.83909323407002,0.973677304215957,1.80410534194859,3.7018302870413,1.0893539493344,0.152043602487651,1.01916615872056
"254","CHR","test",2.82469206591677,0.210131168184136,1.80410534194859,3.60771792233888,0.80177404026265,0.0122465199850713,0.45296648018723
"255","CHR","train",2.37108911446043,1.02576859297215,1.91415903224771,3.7721388537331,1.36752923144842,0.0914910942679511,0.695805525388794
"256","CHR","test",2.69165047841574,0.467830005178976,1.63179370181914,3.33292726092402,1.32122341260542,0.495058433016687,0.991660153171813
"257","CHR","train",2.43606432309458,0.710455864335425,2.00517235867708,3.27102173516468,0.80885889170951,0.0560659294317527,0.574309127290558
"258","CHR","train",2.88235665040661,1.06229988322318,0.974018629180007,3.54646986369948,1.39984325356349,0.306210508167762,0.354396592081937
"259","CHR","train",2.16634751010502,0.751648559115707,1.41257813543127,3.15743011124565,0.409882424518244,0.253725595250898,0.419476604427339
"260","CHR","train",3.01509599653887,0.782121319913352,1.80410534194859,3.90561585632198,0.806939325088625,0.130783914588956,0.89614025144202
"261","CHR","train",2.8427172382139,1.18372241318835,1.10433685767266,3.56408361274243,0.255851178715774,0.0656917280932709,0.655541795408254
"262","CHR","test",2.59079938370806,0.64950036542682,1.80410534194859,3.64565073460861,0.799064719351008,0.307367656038532,0.36839846657925
"263","CHR","test",2.58755113319734,0.475961589192424,1.73311617853047,3.34599981991485,1.00255049065529,0.0948203803547999,0.917190308511564
"264","CHR","test",2.51982471359353,0.975473167919027,1.50350877666777,3.37371716683939,1.17048467423897,0.14170055699739,0.964009638525234
"265","CHR","train",2.41655896547065,0.954203903769545,1.42638925139555,3.20498960042888,2.49932685366025,0.552874973784226,1.0524399842879
"266","CHR","train",2.75484237042248,0.682343668769923,1.7856216398047,3.60332205043802,0.989574392477443,0.20828007854531,0.937547980661995
"267","CHR","train",3.02790209472803,1.18313882361867,1.97304468286316,3.20759198593395,1.16096347075104,0.595914882664011,0.600700696065238
"268","CHR","train",2.45520570781994,0.889615401970298,1.05427590507802,3.38588784818542,0.993462684178131,0.0533089811240999,0.578856875601459
"269","CHR","train",2.33271874189054,0.641444363287957,1.90687568735357,2.95847916603598,0.727142564161833,0.106836587366795,0.551547581274466
"270","FBE","train",1.95391811510388,1.43469981131577,1.159467931767,4.18803259044596,1.47985592027586,0.123982236211463,0.574112328465574
"271","FBE","train",2.44036997066822,0.246818521210052,0.922632051286393,3.74236659223105,1.55866297921669,0.19133921256393,1.27240327133772
"272","FBE","train",3.64267312934,0.784189205380961,1.68921470737453,4.37020029235546,1.47985592027586,1.25126093816078,0.33627957435033
"273","FBE","train",2.77264818516607,0.893595333819883,1.68921470737453,3.59839038870153,1.50750370764802,0.320582439473552,1.30253006095235
"274","FBE","train",2.06162623751385,0.78722661518843,1.68921470737453,3.04543275142735,1.14101369220408,0.443810401121398,1.30253006095235
"275","FBE","train",3.37355604764009,0.784167789937681,1.68921470737453,4.44811938636577,2.01327719927911,0.539163952951567,2.07348776489915
"276","FBE","train",2.89339209393819,0.762536025742271,1.68921470737453,4.24492211209416,1.46973662087142,0.0626947733423935,1.69616148047707
"277","FBE","train",2.83304385106709,0.704407927386841,1.68921470737453,2.96417969568074,2.19056027303924,0.184606266687136,1.30253006095235
"278","FBE","test",2.82228311292617,0.81179611805981,1.84730916481612,3.37372736108353,0.836931449890665,0.127266818318898,0.768734271659542
"279","FBE","train",2.51231410105598,0.2386231053847,1.68921470737453,3.63165315399979,0.941670412953522,0.0234170898411049,0.954927189627215
"280","FBE","train",2.59304991059484,0.335858911319818,1.68921470737453,4.23110932069215,1.84717766640738,0.0786742733604661,1.30253006095235
"281","FBE","train",2.97698957623139,0.949872829772913,1.57910076060192,3.62942647101366,1.47985592027586,0.505502699312945,1.30253006095235
"282","FBE","train",2.22777413323067,0.638638987858345,1.68921470737453,3.80534228114074,0.871222556759707,0.0528862352563818,1.34426058978502
"283","FBE","test",2.73041951252658,0.830293479079567,0.768726874691572,3.92197263586158,0.59802407233419,0.203005674728483,0.150510832907967
"284","FBE","test",2.75327319760563,0.290457564068038,1.68921470737453,4.03488419399735,1.35180403448809,0.461783560909769,0.290056882303366
"285","FBE","train",3.24782273392895,0.78722661518843,1.80838992211328,3.99557026052499,1.67415817194974,0.740544265587048,1.23432489603082
"286","FBE","train",2.557065223804,0.164650215934297,1.68921470737453,2.67287371998344,1.47985592027586,0.102021856924153,1.30253006095235
"287","FBE","train",2.45513596830045,0.631595948357801,1.68921470737453,3.31678058691226,0.887043112159521,0.187012807018954,1.30253006095235
"288","FBE","train",2.7133072102913,1.35764522079305,1.68921470737453,3.87293970333469,1.26325248940252,0.620978830313619,1.1177451142744
"289","FBE","train",2.73154847626033,0.806797047853278,2.10602694310859,3.81349114502855,0.939708903046394,0.278433476537416,1.30253006095235
"290","FBE","train",2.26728932412141,0.159747610524273,1.98221830017392,3.27527746212213,1.29346200007659,0.437813958847346,1.34465944962827
"291","FBE","train",2.75661709318501,0.487802747851106,1.68921470737453,3.80731695343778,0.831095157040668,0.366273496850445,1.3528864694424
"292","FBE","train",2.46669816798512,0.370290981948728,1.71887188541952,3.63114528180067,0.352028074837365,0.00923837096846643,1.30253006095235
"293","FBE","train",2.28944178471601,0.643521763294731,1.58168574913956,3.68777354191726,1.47985592027586,0.38701588736157,0.647246008818987
"294","FBE","train",2.50235418516447,0.78722661518843,1.68921470737453,3.1507986088814,1.04154268825293,0.641374945192125,1.30253006095235
"295","FBE","train",2.84855290951707,0.448072189065087,1.68921470737453,2.9789799602747,1.47985592027586,0.402433346219312,1.30253006095235
"296","TFP","train",2.08827504070363,0.193792230279798,0.995608872922224,1.70180449457716,1.21071704226876,0.0361496297458532,0.352143912441583
"297","TFP","train",2.7794930995509,1.62049105233473,2.22815388055683,3.05407138069644,1.11472104492325,0.757631334422938,0.830922119858525
"298","TFP","train",3.16341704427242,0.822455769559558,1.80363189083339,3.58117949339752,0.93804915141774,0.148664339982236,0.830922119858525
"299","TFP","train",2.93781657987347,0.21045229296202,2.62709351774626,4.16937306490204,1.11472104492325,0.593717930919536,0.703093535575181
"300","TFP","train",2.79245878981655,0.566130961885918,1.66931874049567,3.64302110900457,1.43332331289058,0.140822180109311,0.830922119858525
"301","TFP","train",2.82183346525678,0.703798475504218,2.80977048147155,4.20975370367044,1.22412110328249,0.341038631677523,1.16596507808677
"302","TFP","train",2.58067355925936,0.905990055603331,1.7759110373718,3.95762604702735,0.458002937560278,0.0443437348951071,0.830922119858525
"303","TFP","train",2.44103478897593,0.926656219072206,2.52786296553888,3.75601734945642,1.0611583259374,0.0627323632053939,0.66444452409471
"304","TFP","train",3.22443930495958,0.762325884457418,2.26824908458782,4.1471818218811,1.49909433360521,0.200357945541635,1.20773128528661
"305","TFP","test",2.70651039774278,0.263446689109732,2.33226490944824,3.7866977210095,0.482859297371087,0.0092808842553589,1.09796840083521
"306","TFP","test",2.60359998030487,0.192706806612859,1.26698623331302,3.30109239929744,1.11472104492325,0.0192824957617318,0.185683780318504
"307","TFP","train",2.38615924474987,0.122478014681511,2.22815388055683,3.32977818324426,0.582574665258311,0.0567905482743828,0.830922119858525
"308","TFP","train",1.92296925861298,0.259737186751266,1.19362541849288,3.47254594827104,0.465576158703925,0.0520395070014719,0.283052342854391
"309","TFP","train",2.73954220384181,0.639257328519408,1.11053920800465,3.79698418035357,0.823832732759075,0.0921941206973161,0.503640900513222
"310","FBW","train",3.23133329131041,0.124145425061654,1.31280125930782,3.71941848522426,0.531657707374614,0.035389709198677,0.890068745307026
"311","FBW","train",3.75937128271487,0.55296008069435,2.16122810693128,4.00292002490537,1.33869748009073,0.127007557371327,0.890068745307026
"312","FBW","train",2.77669965887133,0.441946372603051,1.12392673803094,3.33694081368386,0.550301748737082,0.190191580575302,0.613799552716281
"313","FBW","train",2.84376071370087,0.73642040773697,1.417878394293,3.4400176595877,0.937352367199381,0.0239106063509205,0.849075281859794
"314","FBW","train",2.37782403519731,0.430123451200289,0.869090844620728,3.38154271788188,0.496182129257268,0.127007557371327,0.583198773968623
"315","FBW","train",2.31801802399214,0.262189959913006,0.758427391461484,3.10621541703492,0.565422757431699,0.332660600270635,0.352587670586048
"316","FBW","train",2.81436740984313,0.561816664318957,0.633327034352867,3.5609945030348,1.10596978271246,0.2275782202996,0.150940553965477
"317","FBW","train",2.87796253993282,0.750068477884762,1.43762532847344,3.29102114249181,1.19928059389295,0.117735179330497,0.890068745307026
"318","FBW","test",2.50604993483453,0.0967362604624688,1.76492970049201,3.5982058505808,1.68560292127523,0.149865453026262,0.28476901334902
"319","FBW","test",2.63129914922718,0.812599214737098,1.52481398625282,3.26963396942821,0.890605429037069,0.249687427805302,1.35670641986731
"320","FBW","train",2.97090421952165,1.52365153578675,0.000347296685363502,3.85659471554935,1.19928059389295,0.218509247198931,1.73534016195588
"321","FBW","test",3.2006436393337,0.797980389793357,1.76492970049201,3.79953501468835,1.19928059389295,0.225980884579592,0.890068745307026
"322","FBW","train",3.12463468920894,0.279004961844902,1.76492970049201,3.3670535804022,1.19928059389295,0.270142914565646,0.377196935008914
"323","FBW","train",2.28650429789126,0.106224904896799,1.76492970049201,3.09414498836743,0.662115356152807,0.040167036482847,0.502986698753511
"324","FBW","test",2.73527369577757,0.589491620245495,1.6340316630679,3.69221307413474,0.497993334057702,0.0370677580425578,0.890068745307026
"325","FBW","test",3.20544188838924,1.33399106156951,2.1541067340454,4.23430173543783,1.44760760356731,0.63626718257371,0.890068745307026
"326","FBW","test",2.05731609344591,0.239074138235894,2.41475681490404,3.14038333045165,0.143639235274543,0.334011188761349,0.155123393710712
"327","FBW","train",2.58760916882732,0.57275546515422,1.48971385636964,3.55258850298632,0.404200621701355,0.0386996230206231,0.890068745307026
"328","FBW","train",2.78716097021077,0.429736134926033,1.30459607263395,3.33106144424065,1.19928059389295,0.332660600270635,0.890068745307026
"329","FBW","train",2.54627386059798,0.860906709581799,1.48553262346719,3.40811213499204,0.248610744968304,0.0470800728162566,1.01275710474091
"330","FBW","train",2.92493483422877,1.05277086947488,1.64309818703501,3.64608248441729,1.36077512040458,0.332660600270635,0.471159641981976
"331","FBW","train",2.72235672459837,1.31708088607319,1.18675297705077,3.68780606325278,0.828653452949211,1.08870296035147,0.890068745307026
"332","FBW","test",2.5784277407292,0.545628696992849,1.31811970606862,3.39099378585687,1.02186296679208,0.174641192660448,0.514534471280389
"333","FBW","train",2.9913273254086,0.566484631507165,1.89732132832333,3.6916263975706,0.969588291184808,0.169174619753743,0.820076606515652
"334","FBW","test",2.3727542665442,0.61637047229127,1.58020283124229,3.89417570306153,1.1630181773667,0.026410680578774,0.656356975918143
"335","FBW","train",3.19525398258993,0.529956220078762,2.13356030323313,3.69919100398767,1.25404025756171,0.172865529916986,0.223444019809615
"336","FBW","train",2.78989877277817,0.860906709581799,1.76492970049201,3.41773358596876,1.19928059389295,0.332660600270635,0.392327557983544
"337","FBW","test",3.0120025355366,0.794299788349664,1.12296582236694,3.79870722432368,1.0131533434734,0.294400084909811,0.883127464132969
"338","FBW","train",3.61840427092788,1.00924262248443,1.38879722061149,4.47338296634603,1.88618830582171,0.431460263322123,0.890068745307026
"339","FBW","train",3.44446181516099,1.11147087123886,1.76492970049201,3.79378828303559,1.61651962378445,0.683263230634538,0.890068745307026
"340","FBW","train",2.96687171958891,0.538950562014361,2.38365723246779,3.8716013272033,1.50590120055243,0.332660600270635,1.12815361606672
"341","FBW","train",2.68784168330782,1.14210777173131,1.53246772646938,3.60828788720434,0.426478728724244,0.566013007980442,0.285107029566812
"342","MB","train",2.82661720231481,1.0603275881435,1.38666302118207,3.22159681181305,1.22663341031409,0.357172257723034,1.16390345576855
"343","MB","train",3.25579377981323,1.17401035409772,1.81803972751184,3.57192248007763,1.12828292425618,0.248978095892653,0.10971350479295
"344","MB","train",2.49891043078726,0.914877100895771,1.73406178198548,3.86144957476552,1.62153250647147,0.315487527750822,1.5210072524086
"345","MB","test",2.70328673415284,0.588450991423813,2.03106655003732,3.87458147365927,0.279347492410732,1.03533366241941,0.701023696765226
"346","MB","test",3.2504368125958,1.57041333267478,1.22874673209521,3.6826860093269,1.82535080756152,1.07357539445931,1.28337812820944
"347","MB","train",3.23294330611619,1.14621178439567,2.07320899266391,3.62601774028109,1.28608803897849,0.611840095220057,0.754019431925001
"348","MB","train",3.34111338409786,1.01230984822033,1.81803972751184,4.1583178569958,1.18837718436134,0.269185932813952,1.74469422666519
"349","MB","train",3.08083265571468,0.874011899299446,0.570145822559101,4.56317584949677,0.663465343891111,0.607915881388089,0.295369148510006
"350","MB","test",3.40508097180015,0.673481697073347,1.44973288443259,3.41606970906069,1.28608803897849,0.723710098986156,1.16390345576855
"351","MB","test",2.80025670210159,0.569245123963913,1.843996638698,2.90897972548665,0.415524218373229,0.66335221936459,0.197886768401186
"352","MB","train",2.75205482767382,1.14796678709566,1.81803972751184,3.62755775391459,0.776773802412107,0.607915881388089,1.16390345576855
"353","MB","train",2.9536663494517,0.214949760615447,1.68429047427556,3.4643558106438,0.85448822504443,0.225800170570545,1.10430270186719
"354","MB","train",3.04655002322748,1.01553578506044,1.24178547600673,3.31246107899581,1.28608803897849,0.607915881388089,0.855246500339035
"355","MB","test",0.00264114900003988,0.257006217912307,1.12506140747299,3.43730389749764,1.39329435645233,0.27932466544261,0.220265033587232
"356","MB","train",2.07136864765363,0.869478141269855,0.869055618701908,3.0593643616714,1.28608803897849,0.327992031718778,0.662427264452726
"357","MB","train",3.34528011677486,0.837916560080936,1.81040458821774,3.51611585571977,1.28608803897849,0.791508192984189,1.61615400649277
"358","MB","train",2.9713536992537,1.05539744602837,2.61281203198435,4.48946374292783,0.473092641484642,0.424162659974883,0.510531605849078
"359","MB","test",2.88500000602077,1.07597374703549,0.857157537027701,3.93772179705548,1.42846686990696,0.161817040167693,1.35286141678955
"360","MB","test",3.34850348300448,1.71143517872017,2.0592460057062,3.87570970187872,1.28608803897849,0.717811916876585,1.29884216435096
"361","MB","train",2.77479431468319,0.559188189004776,1.30707009214755,3.00483255133019,1.30487166069991,0.219139001859801,0.537000087321339
"362","MBR","test",3.47949389932011,0.85698250711177,1.90499236709173,4.03931410491134,1.16595322353461,0.297869891399902,0.767741953583395
"363","MBR","test",3.0570368339445,0.499494631035897,1.17279551911896,2.91100219409982,0.80412579650176,0.12978653452034,0.706504422233276
"364","MBR","train",3.02369233559068,1.39059778001008,1.98021114656326,3.72269695646126,0.965121704425865,0.27004964326716,1.0565427883877
"365","MBR","test",2.66039916718674,0.887285264445332,1.68598791826416,3.27598917716572,0.469365398766434,0.122674513206198,0.384944498216244
"366","MBR","test",2.95185142123425,1.12004390023798,2.22550751259007,3.43640944070667,0.80412579650176,0.0389776223326919,0.10636090880675
"367","MBR","train",2.78927088484695,0.668590900036834,1.68598791826416,3.10286630953993,0.75645352928496,0.298634783124436,0.212773373519913
"368","MBR","train",2.99928834689085,0.135514280998786,1.55397157487091,3.09965461027832,0.603977505033251,0.134559577422625,1.00226544116212
"369","MBR","train",3.67327649396794,0.594348345125055,1.68598791826416,4.29276765244792,0.80412579650176,0.186786876733249,0.369401413696624
"370","MBR","train",2.33716184246898,0.983630796908823,1.06904617419493,3.40721230557886,1.10713531886831,0.208897985493366,0.991598168659912
"371","MBR","test",2.40884619709975,0.340146550949133,0.865086199605542,3.2000527753601,0.396408595224045,0.107209969647868,0.350771183053166
"372","MBR","train",2.63858119784672,0.825075424613679,0.806810600074521,3.67811376867993,0.544464932184069,0.195844324747282,0.814394112097142
"373","MBR","train",2.94585784771101,0.220787776165875,1.09200441568777,3.48778667355876,0.305952944960507,0.186786876733249,0.706504422233276
"374","MBR","train",2.29216432803656,0.85698250711177,1.68598791826416,3.23891783322073,0.569432435924939,0.186786876733249,0.256549382152194
"375","GB","train",2.86214390685779,0.426364845287928,2.39372959164018,3.27722248570325,1.23135488483987,0.405960734741722,0.366161367804191
"376","GB","train",2.68068462198477,0.481600264553629,1.46669713001536,3.51867450702706,1.28727084995959,0.0319333402756055,0.380898330839155
"377","GB","train",0.00633766037455095,0.497330562965052,1.84749554034907,3.66193432772565,1.45261280333435,0.405960734741722,1.12382878276124
"378","GB","test",2.60191719354336,0.453883777987123,1.11085895673187,3.51740628839811,0.218167748420425,0.0355097850895585,0.121625492208471
"379","GB","train",3.61021698861063,1.38510735272078,3.10947919109925,4.52737827741138,1.28690086643596,0.833274639290563,1.12382878276124
"380","GB","test",2.56926760566531,0.889816946323162,0.680317379654695,3.7126853190474,1.49022965311244,0.269746373130767,0.265548899120325
"381","GB","test",2.74895891310656,0.477887831360863,1.4440432337049,3.68599031671039,0.863001482308211,0.0262471814777735,1.12382878276124
"382","GB","train",2.20668261615143,0.997202840907125,2.39372959164018,2.53182136370103,1.45261280333435,0.242367476911438,1.12382878276124
"383","GB","test",3.15635431111138,0.340721657313007,2.39372959164018,3.41717534182942,1.45261280333435,0.210238236161727,1.12382878276124
"384","GB","train",2.00397250813038,0.427388722733251,1.82594254961902,3.04466038970427,2.00027872759539,0.0911391538257549,1.12382878276124
"385","GB","test",3.43431495913269,1.06280753317216,2.39372959164018,3.68098131579346,1.20888724679395,0.468731230635349,1.12382878276124
"386","GB","train",3.42777789394913,0.968361515917082,3.16995587028049,3.57900242158031,1.20668288598846,0.405960734741722,1.12382878276124
"387","GB","train",3.03551962983999,0.623094157521844,2.39372959164018,3.26549941345091,1.45261280333435,0.0106814931314435,0.692203369732837
"388","GB","train",2.95116760549435,0.707340194607043,1.51064686980572,3.39361668299189,1.34657984383182,0.405960734741722,1.3478060143835
"389","GB","train",4.34894081194669,0.444419564658637,2.87898273018853,4.34853983458205,1.63010737561831,0.57978359661681,1.12382878276124
"390","GB","train",3.13520623658101,0.883916827387913,1.97047054420132,4.06622816268634,1.36589588033664,0.631707512662917,1.12382878276124
"391","GB","train",3.53966558592678,0.356637647372693,2.21522210206683,4.09650588600404,1.58449631536617,0.471482406627663,1.66018410657524
"392","GB","train",3.84440571941625,0.841465840801848,1.4866004793062,4.15177662763586,1.89779033334259,0.13953277159794,0.648447836938991
"393","GB","train",2.82347977193237,0.334353208383517,1.21845672640048,3.38959805451572,0.581517309425811,0.0243625043532822,0.120244795546365
"394","GB","train",3.55871923581089,0.449555531677028,0.216799061647665,3.21412391169504,0.919004831706366,0.157698479275516,0.513150985376206
"395","GB","train",3.59448085899197,0.789876721137764,1.07467384581735,3.63107272509759,1.72876677417346,0.0275126924488108,1.12382878276124
"396","GB","train",3.77367377701135,0.727972084603421,2.51492703021859,4.35600480392301,1.85167164927729,0.692194547361108,1.94332927450061
"397","GB","test",3.84440571941625,0.841465840801848,1.4866004793062,4.15177662763586,1.89779033334259,0.13953277159794,0.648447836938991
"398","GB","train",2.82347977193237,0.334353208383517,1.21845672640048,3.38959805451572,0.581517309425811,0.405960734741722,0.120244795546365
"399","GB","train",3.55871923581089,0.449555531677028,0.216799061647665,3.21412391169504,0.919004831706366,0.157698479275516,0.513150985376206
"400","GB","train",3.59448085899197,0.789876721137764,1.07467384581735,3.63107272509759,1.72876677417346,0.0275126924488108,1.12382878276124
"401","GB","train",3.36979903497511,0.543111543953439,2.22707569309946,3.91476461493717,1.76163921471302,0.337918272572673,1.21809941642921
"402","GB","train",3.29754803771571,0.91537872682655,1.60843617024993,3.32469586736002,1.45261280333435,0.405960734741722,1.12382878276124
"403","GB","test",3.26783606619032,0.861940438671622,1.95463609137272,3.32021799072991,0.690984185106482,0.405960734741722,1.12382878276124
"404","GB","train",3.81472588215687,0.727972084603421,2.39372959164018,3.72876730131911,1.40673599457886,0.759373179795554,1.12382878276124
"405","GB","train",2.43220194739561,0.117801407997328,1.74798246401165,3.40581779958545,0.935648313051383,0.0394141191761371,0.1136760118971
"406","GB","train",2.89012456895265,0.599719362397098,1.82826021330151,3.66348216864714,0.869718560837284,0.180039810927176,0.454585729867542
"407","GB","train",2.33652157137905,0.0891276290442785,1.26201895351937,3.59881167400098,0.764220979762992,0.405960734741722,1.12382878276124
"408","GB","train",2.52328761472599,0.35281901669987,2.14175414321104,3.87441336888692,1.45136728493483,0.0501089629178675,1.1868094750516
"409","GB","test",2.34417861113446,0.413299764081252,1.23428185032242,3.90993893273063,0.589960765564777,0.0747798823319326,0.277723788762453
"410","GB","train",4.34476230586615,0.727972084603421,3.05544412047652,3.63180073815501,1.45261280333435,0.939763786401352,1.12382878276124
"411","GB","train",3.35908519302686,0.684360547709816,1.76705489015711,3.62976593117006,1.14813973650122,0.405960734741722,1.7937401097509
"412","GB","train",3.29725439998302,0.622794076739478,2.39372959164018,4.34478587067088,1.22529635610251,0.478840548481802,0.629766267319319
"413","GB","train",3.25402237632992,0.561649870836353,1.72584223759521,3.45558087561235,0.571009672309305,0.205529151061801,0.429429264381788
"414","PHB","train",3.22630595462917,0.534381523317256,0.931640907069861,2.6882776740931,1.17732290727048,0.0472359154596811,1.15701529821689
"415","PHB","train",3.11443422843932,0.939224631161745,1.80595190950872,2.65420754804897,1.17732290727048,0.179695383324506,0.677524830453708
"416","PHB","train",3.23642391196057,0.743007762670625,1.45131198212745,3.64067357722269,0.230627711710632,0.0153178330691167,0.56262589414616
"417","PHB","train",2.92651191190199,1.34065228832124,1.22960505984138,2.62980151061561,1.17732290727048,0.323169566062373,0.500154110287306
"418","PHB","train",3.94166986159111,1.26663615970434,1.80595190950872,2.79757358633771,0.984734285221435,0.323169566062373,0.689681712690806
"419","PHB","test",2.45215749899226,0.919710759427243,0.75106344325651,2.43660339924757,0.435207103240748,0.0266149679346756,1.15701529821689
"420","PHB","train",2.90557436067147,1.21366382537459,1.80595190950872,3.09350412324158,0.868368141584095,0.088384186097703,1.15701529821689
"421","PHB","train",3.25736941994538,1.17815647788226,2.25071024823944,3.70564018119024,0.239724804286466,0.132291715966803,0.696880371682762
"422","PHB","train",3.44566000419462,0.668022299172291,1.47687508475851,3.76006085060324,0.762603549566803,0.323169566062373,1.69424620930409
"423","PHB","train",3.53442042384454,1.30680018168931,1.80595190950872,4.03556096735199,1.17732290727048,0.323169566062373,1.32160878547976
"424","PHB","test",2.95998183787138,1.09446763470577,1.80595190950872,3.96914537727841,0.316054258988606,0.391393875135699,1.15701529821689
"425","PHB","train",2.72402693934074,1.18001685758325,1.21999295858124,3.12158620306021,0.980612321013043,0.112135602681912,0.492215433604093
"426","PHB","train",3.03041495573279,1.07932236882303,1.80595190950872,3.39097563936355,1.5668521426449,0.765653655893444,1.41952288967537
"427","PHB","train",3.08209242317186,0.616034168348878,1.91623069013154,3.3721889451622,0.516350246993911,0.791655567273509,0.280396238060142
"428","PHB","train",3.23398157647257,0.842671633760788,1.29479457854044,3.42860137746052,1.17732290727048,0.102159183243685,1.15701529821689
